,prompts,prompt_intent,word_entities
204,can't you just put duck tails into my relaxing playlist,0,"[6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
205,can you put the song megalovania into random good songs,0,"[6, 6, 0, 0, 0, 7, 0, 5, 5, 5]"
206,it'd be great if you could put the song i secretly love u into movie soundtracks,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5, 5]"
207,i really want you to put the queen's gambit into my old fashioned playlist,0,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
208,it'd be great if you could put isabella's lullaby orchestral cover into my workout playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
209,please add the song silksong piano cover to my dance playlist,0,"[6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
210,i really want you to add megalovania to my playlist,0,"[6, 6, 6, 6, 6, 0, 7, 0, 0, 0]"
211,it'd be great if you could put journy piano cover into my beat saber playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
212,it'd be great if you could add this to my favorites playlist,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 5, 0]"
213,it'd be great if you could put duck tails into my aesthetic playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
214,it would be nice if you could please put you saw it coming into my morning playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
215,it'd be great if you could put the song hopes and dreams into tks,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
216,add the song sweden minecraft cover to my best songs playlist,0,"[0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
217,please add the song silksong piano cover to my old fashioned playlist,0,"[6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
218,for goodness sake just add the song rainbow road to my video game soundtracks playlist,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 0, 0, 5, 5, 5, 0]"
219,it would be nice if you could please add the song the superb mario melody to my best songs playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
220,it'd be great if you could put pixel galaxy into my work playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
221,i really want you to add the song mirror temple jazz cover to my night playlist,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
222,it would be nice if you could please add the song the superb mario melody to my morning playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
223,i really want you to put megalovania into my relaxing playlist,0,"[6, 6, 6, 6, 6, 0, 7, 0, 0, 5, 0]"
224,can you put the superb mario melody into my old fashioned playlist,0,"[6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
225,it would be nice if you could please put the song the superb mario melody into peaceful,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
226,can you put the song i secretly love u into workout,0,"[6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
227,can't you just put the queen's gambit into my movie soundtracks playlist,0,"[6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
228,add the song raise your blades to my old fashioned playlist,0,"[0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
229,it'd be great if you could put megalovania into my movie soundtracks playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 0, 0, 5, 5, 0]"
230,can you add the song mirror temple jazz cover to my tks playlist,0,"[6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
231,it'd be great if you could put the song pixel galaxy into video game soundtracks,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 0, 5, 5, 5]"
232,i really want you to put the song sweden minecraft cover into songs about space,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5, 5, 5]"
233,would you please add the song raise your blades to my beat saber playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
234,please put you saw it coming into my dance playlist,0,"[6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
235,for goodness sake just put you saw it coming into my best songs playlist,0,"[6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
236,it'd be great if you could put how to train your dragon main theme into my night playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 0]"
237,would you please add the song you saw it coming to my workout playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
238,add the song the queen's gambit to my natural playlist,0,"[0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
239,it'd be great if you could put undyne the undying into my night playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
240,can't you just put the song hopes and dreams into random good songs,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5, 5, 5]"
241,i really want you to add the song the superb mario melody to my work playlist,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
242,it would be nice if you could please put isabella's lullaby orchestral cover into my game time playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
243,would you please add the song i secretly love u to my random good songs playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
244,add the song i'm still me to my game time playlist,0,"[0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
245,add the song raise your blades to my night playlist,0,"[0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
246,will you please put the song pixel galaxy into random good songs,0,"[6, 6, 6, 0, 0, 0, 7, 7, 0, 5, 5, 5]"
247,can't you just put you saw it coming into my workout playlist,0,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
248,can you put pixel galaxy into my songs about space playlist,0,"[6, 6, 0, 7, 7, 0, 0, 5, 5, 5, 0]"
249,please put the song mirror temple jazz cover into morning,0,"[6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
250,can't you just put the song isabella's lullaby orchestral cover into songs about space,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5, 5, 5]"
251,will you please add the song how to train your dragon main theme to my songs about space playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
252,for goodness sake just put the song you saw it coming into game time,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5, 5]"
253,it'd be great if you could add the song isabella's lullaby orchestral cover to my relaxing playlist,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
254,"please put we've never met but, can we have a coffee or something? into my beat saber playlist",0,"[6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
255,put the song rainbow road into night,0,"[0, 0, 0, 7, 7, 0, 5]"
256,it would be nice if you could please put megalovania into my video game soundtracks playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 0, 0, 5, 5, 5, 0]"
257,put the song the superb mario melody into aesthetic,0,"[0, 0, 0, 7, 7, 7, 7, 0, 5]"
258,can't you just add the song isabella's lullaby orchestral cover to my tks playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
259,please add the song megalovania to my aesthetic playlist,0,"[6, 0, 0, 0, 7, 0, 0, 5, 0]"
260,will you please put the song i secretly love u into workout,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
261,can't you just add the song journy piano cover to my cleaning playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
262,please add the song passion to my movie soundtracks playlist,0,"[6, 0, 0, 0, 7, 0, 0, 5, 5, 0]"
263,for goodness sake just add the song toss a coin to your witcher to my random good songs playlist,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
264,can you put pixel galaxy into my night playlist,0,"[6, 6, 0, 7, 7, 0, 0, 5, 0]"
265,can you put the song megalovania into cleaning,0,"[6, 6, 0, 0, 0, 7, 0, 5]"
266,it'd be great if you could put the song hopes and dreams into movie soundtracks,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5, 5]"
267,please put i secretly love u into my cleaning playlist,0,"[6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
268,it would be nice if you could please add the song toss a coin to your witcher to my songs about space playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
269,i really want you to put rainbow road into my tks playlist,0,"[6, 6, 6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
270,can you put mirror temple jazz cover into my best songs playlist,0,"[6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
271,will you please put the song rainbow road into morning,0,"[6, 6, 6, 0, 0, 0, 7, 7, 0, 5]"
272,can you put i secretly love u into my random good songs playlist,0,"[6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
273,can't you just add the song megalovania to my movie soundtracks playlist,0,"[6, 6, 6, 0, 0, 0, 7, 0, 0, 5, 5, 0]"
274,will you please put megalovania into my work playlist,0,"[6, 6, 6, 0, 7, 0, 0, 5, 0]"
275,i really want you to put the song how to train your dragon main theme into morning,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 0, 5]"
276,can't you just add the song raise your blades to my beat saber playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
277,put the song journy piano cover into songs about space,0,"[0, 0, 0, 7, 7, 7, 0, 5, 5, 5]"
278,will you please put toss a coin to your witcher into my natural playlist,0,"[6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 0]"
279,would you please add the song silksong piano cover to my aesthetic playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
280,can't you just put the song the queen's gambit into aesthetic,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
281,it would be nice if you could please add the song journy piano cover to my workout playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
282,would you please add the song sweden minecraft cover to my peaceful playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
283,can't you just add the song i secretly love u to my cleaning playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
284,will you please put the song passion into favorites,0,"[6, 6, 6, 0, 0, 0, 7, 0, 5]"
285,it would be nice if you could please save this song to my natural playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 5, 0]"
286,can't you just put the song megalovania into songs about space,0,"[6, 6, 6, 0, 0, 0, 7, 0, 5, 5, 5]"
287,i really want you to put raise your blades into my beat saber playlist,0,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
288,add rainbow road to my playlist,0,"[0, 7, 7, 0, 0, 0]"
289,can you put the song the superb mario melody into morning,0,"[6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
290,add the song duck tails to my best songs playlist,0,"[0, 0, 0, 7, 7, 0, 0, 5, 5, 0]"
291,for goodness sake just add the song i'm still me to my aesthetic playlist,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
292,please put megalovania into my movie soundtracks playlist,0,"[6, 0, 7, 0, 0, 5, 5, 0]"
293,will you please put undyne the undying into my video game soundtracks playlist,0,"[6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
294,it would be nice if you could please put mirror temple jazz cover into my natural playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
295,for goodness sake just put the song duck tails into work,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 0, 5]"
296,for goodness sake just put megalovania into my favorites playlist,0,"[6, 6, 6, 6, 0, 7, 0, 0, 5, 0]"
297,for goodness sake just put sweden minecraft cover into my aesthetic playlist,0,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
298,put the song you saw it coming into aesthetic,0,"[0, 0, 0, 7, 7, 7, 7, 0, 5]"
299,"add the song we've never met but, can we have a coffee or something? to my relaxing playlist",0,"[0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 0]"
300,will you please add the song toss a coin to your witcher to my aesthetic playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 0]"
301,will you please put the superb mario melody into my night playlist,0,"[6, 6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
302,can you put raise your blades into my work playlist,0,"[6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
303,add the song pixel galaxy to my songs about space playlist,0,"[0, 0, 0, 7, 7, 0, 0, 5, 5, 5, 0]"
304,please add the song mirror temple jazz cover to my tks playlist,0,"[6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
305,put the song the queen's gambit into game time,0,"[0, 0, 0, 7, 7, 7, 0, 5, 5]"
306,i really want you to add the song undyne the undying to my movie soundtracks playlist,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
307,for goodness sake just put raise your blades into my random good songs playlist,0,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
308,put the song passion into favorites,0,"[0, 0, 0, 7, 0, 5]"
309,it would be nice if you could please add the song the superb mario melody to my dance playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
310,for goodness sake just add this to my aesthetic playlist,0,"[6, 6, 6, 6, 0, 0, 0, 0, 5, 0]"
311,for goodness sake just put hopes and dreams into my best songs playlist,0,"[6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
312,it would be nice if you could please add the song journy piano cover to my best songs playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
313,it'd be great if you could save this song to my game time playlist,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 0, 0, 5, 5, 0]"
314,would you please add this album to my playlist,0,"[6, 6, 6, 0, 0, 0, 0, 0, 0]"
315,"i really want you to put we've never met but, can we have a coffee or something? into my game time playlist",0,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
316,will you please put the song passion into movie soundtracks,0,"[6, 6, 6, 0, 0, 0, 7, 0, 5, 5]"
317,it'd be great if you could add the song i secretly love u to my movie soundtracks playlist,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
318,put sweden minecraft cover into my old fashioned playlist,0,"[0, 7, 7, 7, 0, 0, 5, 5, 0]"
319,for goodness sake just put the song raise your blades into morning,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
320,it would be nice if you could please add the song megalovania to my video game soundtracks playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 0, 0, 5, 5, 5, 0]"
321,will you please put the song journy piano cover into aesthetic,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
322,will you please add the song toss a coin to your witcher to my dance playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 0]"
323,i really want you to put the song megalovania into relaxing,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 0, 5]"
324,it would be nice if you could please put the song isabella's lullaby orchestral cover into night,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
325,can't you just add the song toss a coin to your witcher to my random good songs playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
326,will you please put pixel galaxy into my work playlist,0,"[6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
327,i really want you to put the song silksong piano cover into tks,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
328,it would be nice if you could please put the song pixel galaxy into workout,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 0, 5]"
329,put duck tails into my night playlist,0,"[0, 7, 7, 0, 0, 5, 0]"
330,i really want you to put the song silksong piano cover into favorites,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
331,can you add the song the queen's gambit to my aesthetic playlist,0,"[6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
332,will you please save this song to my dance playlist,0,"[6, 6, 6, 0, 0, 0, 0, 0, 5, 0]"
333,it'd be great if you could put megalovania into my dance playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 0, 0, 5, 0]"
334,it'd be great if you could add the song i'm still me to my workout playlist,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
335,it would be nice if you could please add the song rainbow road to my natural playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 0, 0, 5, 0]"
336,can't you just put silksong piano cover into my morning playlist,0,"[6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
337,i really want you to put the song you saw it coming into beat saber,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5, 5]"
338,i really want you to add the song journy piano cover to my game time playlist,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
339,will you please put the song isabella's lullaby orchestral cover into aesthetic,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
340,can't you just put the song toss a coin to your witcher into game time,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 5, 5]"
341,add the song the superb mario melody to my peaceful playlist,0,"[0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
342,i really want you to put undyne the undying into my video game soundtracks playlist,0,"[6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
343,it'd be great if you could add the song pixel galaxy to my relaxing playlist,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 0, 0, 5, 0]"
344,it'd be great if you could put journy piano cover into my cleaning playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
345,will you please add the song silksong piano cover to my songs about space playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
346,it'd be great if you could put silksong piano cover into my beat saber playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
347,can you add the song undyne the undying to my workout playlist,0,"[6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 0]"
348,add the song mirror temple jazz cover to my favorites playlist,0,"[0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
349,can't you just put the song raise your blades into video game soundtracks,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5, 5, 5]"
350,please add the song i secretly love u to my songs about space playlist,0,"[6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
351,it'd be great if you could put rainbow road into my natural playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
352,can you put you saw it coming into my work playlist,0,"[6, 6, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
353,will you please add the song rainbow road to my workout playlist,0,"[6, 6, 6, 0, 0, 0, 7, 7, 0, 0, 5, 0]"
354,it'd be great if you could put silksong piano cover into my morning playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
355,put the song pixel galaxy into game time,0,"[0, 0, 0, 7, 7, 0, 5, 5]"
356,i really want you to put the song passion into game time,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 0, 5, 5]"
357,"it'd be great if you could add the song we've never met but, can we have a coffee or something? to my old fashioned playlist",0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
358,it would be nice if you could please put pixel galaxy into my relaxing playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 0, 0, 5, 0]"
359,it would be nice if you could please put the song you saw it coming into work,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5]"
360,it would be nice if you could please add the song i secretly love u to my natural playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 0, 5, 0]"
361,add the song toss a coin to your witcher to my random good songs playlist,0,"[0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
362,it would be nice if you could please put sweden minecraft cover into my work playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
363,can you add the song duck tails to my cleaning playlist,0,"[6, 6, 0, 0, 0, 7, 7, 0, 0, 5, 0]"
364,will you please put the song i'm still me into best songs,0,"[6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5, 5]"
365,i really want you to put the song undyne the undying into relaxing,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
366,put how to train your dragon main theme into my best songs playlist,0,"[0, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 5, 0]"
367,i really want you to put the song passion into work,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 0, 5]"
368,"it would be nice if you could please add the song we've never met but, can we have a coffee or something? to my peaceful playlist",0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 0, 0, 5, 0]"
369,it would be nice if you could please put silksong piano cover into my video game soundtracks playlist,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 5, 5, 0]"
370,i really want you to add the song hopes and dreams to my best songs playlist,0,"[6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 0, 5, 5, 0]"
371,it'd be great if you could put the song toss a coin to your witcher into night,0,"[6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 7, 7, 0, 5]"
372,it'd be great if you could put raise your blades into my work playlist,0,"[6, 6, 6, 6, 6, 6, 0, 7, 7, 7, 0, 0, 5, 0]"
373,for goodness sake just put the song you saw it coming into game time,0,"[6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 7, 0, 5, 5]"
374,please add the song passion to my old fashioned playlist,0,"[6, 0, 0, 0, 7, 0, 0, 5, 5, 0]"
375,it would be nice if you could please put the song raise your blades into natural,0,"[6, 6, 6, 6, 6, 6, 6, 6, 0, 0, 0, 7, 7, 7, 0, 5]"
376,can't you just save this song to my aesthetic playlist,0,"[6, 6, 6, 0, 0, 0, 0, 0, 5, 0]"
